HBA1C	FPG	PBG	FINS	HOMA.B	HOMA.IR	TG	TC	LDLC	HDLC	FFA	ALT	AST	TBIL	BUN	EGFR	SCR	UCR	UMA	UMACRR	CKMB	HSCRP	HB	PLT	HCT	RBC	WBC	BMI	WACC	WEIGHT	DBP	SBP	Age	Sex	Dose	A1BG	A2M	ACACA	ACACB	ADIPOQ	AFM	AGT	AHSG	AKR1A1	AKR1B1	ALDOB	AMPD3	APCS	APOA1	APOA2	APOA4	APOB	APOC1	APOC2	APOC3	APOD	APOE	APOF	APOH	APOM	ARID1A	C1QB	C2	C3	C4BPA	C8B	C8G	C9	CAMP	CD163	CELA3A	CFD	CFH	CFHR1	CFHR2	CFHR3	CGREF1	CHL1	CLEC3B	CLU	CP	CPB1	CPB2	CPN1	CRP	EPCAM	F10	F13A1	FBLN1	FCGBP	FCGR3A	FCN3	FETUB	FGA	FGB	FGG	FUBP3	G6PD	GGT1	GIT1	GMPS	GNA13	GPX3	GSN	GSTM1	GSTM2	GSTM4	HABP2	HBB	HBZ	HDHD2	HSPA9	HSPG2	IGFBP2	IGHV3.72	IGHV4.39	IGLV3.1	IGLV3.19	ITIH4	KNG1	L2HGDH	LPA	LTF	LYZ	MAN2A1	MASP1	MASP2	METTL18	MFGE8	MNDA	MX1	NAP1L1	NSF	NXF1	ORM1	PCBP2	PCYOX1	PGLYRP2	PI16	PIGR	PON1	PPP1R9B	PRB3	PRG4	PRSS1	PTPRG	PZP	RACK1	RCN1	RMC1	RPIA	RPS3	S100A8	S100A9	SAA1	SCIN	SCRIB	SERPINA3	SERPINA6	SERPINA7	SERPINC1	SFN	SHBG	SLC35B2	SLC4A2	SPG11	STXBP5	SYTL1	TAGLN	TF	TIMM44	TMEM256	TTC37	TUBA1A	TUBA1B	TUBA1C	TUBA3C	TUBA3D	TUBA4A	TUBA8	USO1	VASP	VTN	YWHAG	YWHAH	YWHAQ	ZFYVE19
0.0	0.12071009	-0.5607979	0.09380192	0.69725186	0.0	-0.007990881	0.0	0.0	0.002634741	0.0019905034	0.004383613	0.0	0.0	0.0	0.012116186	0.03696739	0.0	0.019321047	0.003603877	0.16177419	0.0	0.0057960013	-0.0027739846	-0.0052702087	0.028160635	0.05978945	0.0	0.0	0.0	0.0016757674	0.0	0.103707194	0.0	0.0	0.0047513256	0.0	0.0	0.0027852375	0.0	-0.011272185	-0.09783031	0.0	0.0062275124	-0.010980952	-0.0059627467	0.0	-0.009194392	0.06062615	-0.16223267	0.0	0.22470574	-0.018198876	0.04443812	0.0054940935	0.016344432	0.0016103829	0.0	-0.004665248	0.0	-0.04250026	-0.08698938	0.0	0.0	0.007506592	0.017175363	-0.12746643	0.0	0.0	-0.006778757	0.0049129226	0.0	-0.014226397	-0.047731288	0.0	-0.049969275	0.008064609	-0.022362597	0.0	0.012238884	0.02092883	0.0	-0.016510092	0.05428528	-0.006161415	-0.003952219	-0.028905414	0.013677048	0.067706905	-0.0056269905	0.0	-0.0032060114	0.014123673	0.026502544	0.004695922	-0.08709278	-0.0033170998	0.0	-0.0049164407	0.0	0.02816279	-0.010886997	-0.057563305	0.042302452	-0.12337445	0.0	-0.0028683646	-0.053151734	0.0	-0.044847257	0.06804228	0.0	0.04033461	-0.145883	0.08897264	-0.009068414	-0.015784808	0.018875103	0.04672362	0.0	-0.055868212	0.0	0.0	0.035491675	-0.020218892	0.0	-0.08811684	-0.022218993	0.0	-0.025409603	0.0	-0.020682737	0.0055429772	0.041373804	0.026998583	0.0	0.0	0.055464335	0.0	0.006483934	0.13849798	-0.015065717	-0.006082006	0.0	-0.0032316193	0.0	-0.036896303	0.01167116	0.0064969864	-0.0012901975	0.0056980206	-0.030200232	0.0	0.01983948	0.001612549	0.0007686531	0.02040944	0.0	0.054620165	-0.009404805	0.001255767	-0.009753226	0.0	0.0	0.0	0.0	0.055872537	0.0	-0.013997836	0.0	0.0	0.0	0.0	0.0	0.0	-0.004734422	0.0	0.0	0.0	0.0024852268	-0.10556125	0.0026807701	0.0	0.0	-0.012377644	-0.029324612	-0.013578431
0.0	0.15115139	0.6217287	-0.022217117	0.74509096	0.0	-0.004714384	0.0	0.0	0.002634741	0.015930803	0.004383613	0.0	0.0	0.0	0.017648559	0.018013975	0.0	0.033222824	0.011419581	-0.023098655	0.0	0.0057960013	-0.005315153	0.034829095	-0.08616544	-0.02407558	0.0	0.0	0.0	0.0016757674	0.0	0.12610418	0.0	0.0	-2.3936853e-05	0.0	0.0	-0.005499826	0.0	0.051908895	-0.17421162	0.0	0.016317869	-0.002295144	0.0061112856	0.0	-0.003932635	0.018572535	0.16234006	0.0	-0.04050503	-0.018198876	0.017910078	-0.088671714	-0.0036603324	-0.04462577	0.0	0.046526276	0.0	0.255833	0.043941326	0.0	0.0	0.03991852	0.017175363	0.033030014	0.0	0.0	0.017100653	-0.047818363	0.0	-0.014048274	-0.021408621	0.0	-0.015390245	-0.050693758	0.025504585	0.0	-0.0009836135	0.02092883	0.0	0.017118715	-0.06993249	-0.014620174	-0.003952219	0.06304008	0.011914151	0.058337286	-0.008798983	0.0	-0.0032060114	-0.026681915	0.026502544	0.012700238	0.023859866	0.04848309	0.0	3.845105e-05	0.0	-0.09278938	-0.010950148	0.26917246	-0.018656202	0.028770775	0.0	-0.0028683646	-0.029850192	0.0	-0.038639747	0.016681273	0.0	-0.008933687	-0.2047413	-0.025946785	-0.02719814	-0.015784808	0.014414897	0.06799519	0.0	0.04287292	0.0	0.0	-0.01814125	0.06425081	0.0	-0.09883408	0.04593231	0.0	-0.010670533	0.0	0.020234026	0.025355764	0.028612362	0.054566197	0.0	0.0	0.029628366	0.0	0.006483934	0.16345671	-0.015065717	-0.007513373	0.0	0.029039172	0.0	0.01180322	-0.04214023	0.007848861	-0.0032869247	0.017399047	-0.02974342	0.0	-0.050280016	0.001612549	-0.016552895	-0.06750555	0.0	0.017653976	-0.024573715	0.0032208236	-0.015905343	0.0	0.0	0.0	0.0	-0.017544236	0.0	0.03399899	0.0	0.0	0.0	0.0	0.0	0.0	-0.01671769	0.0	0.0	0.0	-0.007889001	-0.16273497	0.0026807701	0.0	0.0	-0.0025361707	-0.044271477	-0.0042464384
0.0	-0.25151047	-0.6151891	0.13657191	0.7058406	0.0	0.0036880984	0.0	0.0	0.002634741	0.0019905034	0.004383613	0.0	0.0	0.0	0.005431547	0.008288197	0.0	-0.010038143	0.003603877	-0.03340929	0.0	0.0031152018	-0.004881581	-0.03376733	-0.11279452	0.02708696	0.0	0.0	0.0	0.0027374192	0.0	0.02036699	0.0	0.0	-0.041435946	0.0	0.0	0.011147872	0.0	0.024045002	0.011586018	0.0	0.10519743	-0.010980952	-0.0059627467	0.0	0.07196968	0.021075282	-0.15882704	0.0	-0.042414572	-0.003115197	0.0012224435	-0.08453811	-0.0050030686	0.0016103829	0.0	0.11971715	0.0	0.16103724	-0.1025992	0.0	0.0	-0.01746395	0.006910382	-0.10664066	0.0	0.0	-0.006778757	0.0115612345	0.0	-0.043798506	-0.047185525	0.0	0.036575176	0.013097192	0.024472058	0.0	0.069447875	0.02092883	0.0	0.057865374	-0.10755578	-0.006161415	-0.003952219	-0.028905414	0.006092597	0.067706905	-0.0056269905	0.0	0.0042658015	0.0050112186	0.00418985	0.004695922	-0.09844949	-0.0070018796	0.0	0.0016469322	0.0	0.011690371	0.03791006	-0.20864108	-0.009852223	0.0221982	0.0	0.06024102	-0.08763749	0.0	-0.016789058	0.085484125	0.0	-0.010777192	0.13267687	0.086533815	0.0067117186	-0.015784808	0.024694517	-0.028162813	0.0	-0.024528058	0.0	0.0	0.12917535	-0.005973964	0.0	-0.18572968	0.010962712	0.0	-0.022026753	0.0	0.0010276632	0.004027049	0.062614016	0.012215415	0.0	0.0	0.014882065	0.0	0.012674405	-0.14815007	0.01664023	0.0015221806	0.0	0.007788077	0.0	-0.063638136	0.002186119	0.0064969864	0.0017416597	0.025445163	0.075433984	0.0	0.004897024	0.0125005385	-0.0043175872	0.0037082916	0.0	0.022408597	-0.004360082	0.001255767	0.019211574	0.0	0.0	0.0	0.0	-0.021063946	0.0	0.090122014	0.0	0.0	0.0	0.0	0.0	0.0	0.00043412438	0.0	0.0	0.0	0.0024852268	0.061844505	0.0071157226	0.0	0.0	-0.012377644	-0.04492551	0.054750394
0.0	0.08034448	0.3990566	0.08927973	0.5913009	0.0	-0.01712066	0.0	0.0	0.0016500417	0.004340855	0.004383613	0.0	0.0	0.0	-0.1165632	0.007969273	0.0	-0.032060795	0.003603877	0.08388926	0.0	0.0024725248	-0.015145587	-0.018707797	-0.16714063	-0.035862513	0.0	0.0	0.0	0.0044498066	0.0	-0.18479952	0.0	0.0	0.009890627	0.0	0.0	-0.006698052	0.0	-0.020542786	-0.062839895	0.0	-0.008966975	-0.002295144	-0.0067586647	0.0	0.014477897	-0.074889295	-0.22995757	0.0	-0.08440294	-0.003115197	0.012116394	-0.007362048	-0.014758408	0.022894612	0.0	0.006088258	0.0	0.02964345	0.10898613	0.0	0.0	0.04641097	0.017175363	-0.052548185	0.0	0.0	0.023147952	0.004045991	0.0	0.0670513	0.13044116	0.0	-0.015390245	0.002026788	-0.029583342	0.0	0.04742011	0.008149304	0.0	-0.016510092	-0.032825097	0.009455213	-0.003952219	-0.016155437	-0.019772876	0.007501152	-0.008798983	0.0	0.007268576	0.017634185	0.01711218	0.004446951	0.022012781	0.04848309	0.0	0.016586578	0.0	0.037987642	-0.02363193	-0.13550413	0.09887828	0.020891706	0.0	-0.0039854404	0.02828454	0.0	0.016688583	-0.043915644	0.0	-0.010777192	-0.043790862	-0.015847696	0.0069493577	-0.006606855	-0.099336885	0.02494417	0.0	-0.049358133	0.0	0.0	-0.111079544	-0.020218892	0.0	-0.0569552	-0.005146547	0.0	-0.014032625	0.0	0.031305242	-0.020883193	0.037026655	0.06066974	0.0	0.0	0.017781539	0.0	0.0047289426	-0.223907	-0.006061921	0.054730363	0.0	-0.0021664372	0.0	0.0032203738	0.02966328	-0.010080461	-0.00436571	-0.012729575	0.111408785	0.0	0.009169332	0.0125005385	-0.007907743	0.0069967136	0.0	-0.0063771596	0.049740072	-0.006514781	0.04408502	0.0	0.0	0.0	0.0	0.010679856	0.0	-0.027543489	0.0	0.0	0.0	0.0	0.0	0.0	-0.004734422	0.0	0.0	0.0	0.0024852268	0.061844505	0.0071157226	0.0	0.0	0.009533463	0.14523974	0.013068568
0.0	0.10312851	0.051568784	-0.035902534	0.5457406	0.0	-0.007990881	0.0	0.0	-0.004520041	-0.005768209	0.00272806	0.0	0.0	0.0	0.012116186	0.010272572	0.0	0.033222824	-0.023041843	0.11701007	0.0	0.0057960013	-0.005315153	-0.016764682	-0.12023316	-0.035862513	0.0	0.0	0.0	-0.012631666	0.0	0.045525435	0.0	0.0	0.0047513256	0.0	0.0	-0.005499826	0.0	-0.026926521	0.01659544	0.0	0.01191076	-0.002295144	0.002059945	0.0	-0.015000004	0.019271974	-0.12150858	0.0	0.11729205	-0.018198876	0.025174255	-0.0076988228	-0.014758408	0.022894612	0.0	-0.02227291	0.0	0.037858162	0.073326394	0.0	0.0	-0.030899875	0.017175363	-0.064055964	0.0	0.0	-0.006778757	0.0049129226	0.0	-0.030406605	-0.032050736	0.0	0.036575176	0.034288798	0.010780968	0.0	0.0034802468	0.02092883	0.0	-0.0048842942	0.043456897	0.04060252	-0.003952219	0.0040962426	0.0046567256	0.067706905	0.03528747	0.0	-0.0032060114	-0.0044590076	0.025392555	0.012700238	0.022012781	-0.005354582	0.0	0.010023205	0.0	0.027253363	-0.02363193	0.24392362	-0.004028907	0.028770775	0.0	0.06024102	-0.047869124	0.0	-0.020459669	-0.002709386	0.0	-0.017860126	-0.13987252	-0.059497096	0.0069493577	-0.008196411	-0.099336885	-0.04329298	0.0	0.02816695	0.0	0.0	-0.07288022	0.06425081	0.0	-0.071871035	-0.012180518	0.0	-0.023368603	0.0	0.030603603	0.025355764	0.1028918	0.06066974	0.0	0.0	0.02460961	0.0	0.0047289426	-0.23562731	-0.015065717	-0.007513373	0.0	-0.0032316193	0.0	0.011181701	-0.0054891375	-0.0060869013	-0.0032869247	0.0056980206	-0.041194286	0.0	-0.051049057	-0.013475312	0.02220475	0.0069967136	0.0	-0.015544102	-0.015036388	0.010630129	-0.0069313054	0.0	0.0	0.0	0.0	-0.008485764	0.0	-0.035839684	0.0	0.0	0.0	0.0	0.0	0.0	0.08197446	0.0	0.0	0.0	0.0024852268	-0.11532998	0.0026807701	0.0	0.0	-0.0025361707	0.023537267	-0.0071319807
0.0	-0.2256973	-0.20549425	0.058385763	0.57634425	0.0	0.0036880984	0.0	0.0	0.002634741	-0.011636694	0.020106688	0.0	0.0	0.0	-0.06575814	-0.05976217	0.0	-0.032060795	0.011419581	0.21104394	0.0	0.0057960013	-0.015145587	-0.03376733	-0.12851505	-0.029054567	0.0	0.0	0.0	0.0016757674	0.0	0.01967172	0.0	0.0	-0.011683873	0.0	0.0	-0.026808852	0.0	0.052107148	-0.07865938	0.0	-0.008117104	0.013319583	0.005391605	0.0	0.07196968	-0.013266098	0.18293113	0.0	0.034236725	-0.004635583	-0.0010912621	-0.115744844	-0.0036603324	0.021416396	0.0	0.11559869	0.0	-0.117714755	-0.07637967	0.0	0.0	-0.07665724	0.0043529626	0.02478709	0.0	0.0	-0.011998452	0.0038401333	0.0	-0.03436879	-0.038023744	0.0	0.009392292	-0.023206608	0.032685984	0.0	0.0014758343	0.02092883	0.0	0.017118715	0.0426255	0.0033330498	-0.003952219	-0.013704571	0.005606833	-0.020881966	-0.008798983	0.0	0.018584987	-0.013393295	-0.038534842	-0.036052644	-0.13991927	-0.005354582	0.0	0.006601824	0.0	0.02816279	-0.026805859	-0.06320828	0.07857999	-0.12337445	0.0	-0.0028683646	-0.05951359	0.0	0.05946568	0.008328155	0.0	-0.009085238	-0.12239913	0.112596095	-0.030839218	-0.015784808	0.03259715	-0.04329298	0.0	0.0054446156	0.0	0.0	-0.020648718	-0.007980409	0.0	-0.10213783	-0.022218993	0.0	-0.022649277	0.0	-0.019626956	0.004027049	-0.032773234	-0.11598944	0.0	0.0	0.0004517287	0.0	-0.017702287	0.13958137	-0.015065717	-0.007513373	0.0	0.027490819	0.0	0.05401897	0.0084042605	0.020725416	0.0017416597	0.0056980206	-0.012281973	0.0	0.009366901	0.0030221683	0.0007686531	-0.022021841	0.0	-0.0050240634	-0.010536105	0.001255767	0.02703312	0.0	0.0	0.0	0.0	-0.012485348	0.0	-0.0032001645	0.0	0.0	0.0	0.0	0.0	0.0	-0.000829716	0.0	0.0	0.0	0.0024852268	0.0588893	0.0071157226	0.0	0.0	-0.0025361707	-0.039604153	0.068662345
0.0	0.043919314	-0.56817424	-0.025778072	-0.52231187	0.0	-0.007990881	0.0	0.0	0.002634741	0.0019905034	0.004383613	0.0	0.0	0.0	0.012116186	0.03696739	0.0	0.033291798	-0.01654698	0.09822358	0.0	0.008295262	0.018032575	0.083239466	0.44876415	0.13092677	0.0	0.0	0.0	0.0027374192	0.0	0.05867333	0.0	0.0	-0.0011152094	0.0	0.0	0.0027852375	0.0	-0.017447064	0.010772301	0.0	0.0060681454	-0.0034505257	0.002059945	0.0	-0.009194392	0.03221961	-0.21177872	0.0	-0.0512639	0.018988589	0.029382225	0.0082941465	-0.0036603324	-0.015817072	0.0	-0.07455931	0.0	0.008728406	-0.0417659	0.0	0.0	0.013731666	0.017175363	-0.12442184	0.0	0.0	0.051144514	0.015131332	0.0	-0.034407064	-0.049403246	0.0	0.009392292	0.013097192	-0.0202738	0.0	0.01667242	0.0059584626	0.0	0.017118715	-0.049128883	-0.016151248	-0.01097613	-0.063820474	-0.058073975	0.03423321	-0.012159953	0.0	-0.0032060114	-0.002781365	0.026502544	0.004695922	0.00546728	0.018763006	0.0	-0.018293684	0.0	0.008934886	0.075988	-0.017006222	-0.0041206777	0.00746403	0.0	-0.0028683646	0.06560994	0.0	-0.057895064	0.07545957	0.0	-0.008933687	0.08675629	0.120845474	0.0067117186	-0.015784808	-0.022658015	0.04204949	0.0	0.01922302	0.0	0.0	-0.013292929	-0.005973964	0.0	0.31564897	0.013732668	0.0	-0.011020036	0.0	-0.019428113	0.004027049	-0.02859348	-0.012755521	0.0	0.0	0.07281539	0.0	0.012674405	0.16161764	0.041356027	-0.0038772712	0.0	0.009882609	0.0	-0.0013207807	0.009585284	0.003923086	0.0017416597	0.0056980206	-0.017143104	0.0	0.026377432	-0.010946211	0.025849039	0.02040944	0.0	-0.015544102	-0.015036388	0.00227643	0.02703312	0.0	0.0	0.0	0.0	0.04568883	0.0	-0.105482295	0.0	0.0	0.0	0.0	0.0	0.0	-0.004734422	0.0	0.0	0.0	0.013264811	0.044743244	0.0071157226	0.0	0.0	0.04652756	-0.064205036	-0.010790846
0.0	0.11227988	-0.8473742	-0.025778072	-0.48375386	0.0	-0.007990881	0.0	0.0	0.002634741	0.00401561	0.0073154643	0.0	0.0	0.0	0.017648559	-0.05869001	0.0	0.033222824	0.006267712	-0.031882875	0.0	0.0031152018	-0.005315153	0.083239466	0.19830385	0.21321282	0.0	0.0	0.0	0.0027374192	0.0	-0.022863256	0.0	0.0	-0.041435946	0.0	0.0	0.0011054771	0.0	-0.02039242	0.013051756	0.0	-0.02590904	-0.010980952	-0.0022781582	0.0	-0.015000004	0.020891234	0.21133485	0.0	0.068018645	-0.004635583	0.016404081	0.08019449	-0.014758408	0.0043014186	0.0	0.1006138	0.0	-0.0977584	0.06355986	0.0	0.0	-0.034300283	0.0074170907	-0.1445753	0.0	0.0	-0.011998452	0.015131332	0.0	-0.03779707	-0.050872542	0.0	0.009392292	0.008477246	-0.013170505	0.0	-0.011709003	0.0059584626	0.0	-0.0048842942	0.032453552	0.03862368	-0.01097613	-0.048085585	0.013677048	-0.0110476855	-0.012159953	0.0	-0.02730535	0.034774404	-0.13918781	-0.020905875	-0.030957289	-0.005354582	0.0	0.05425182	0.0	0.009844313	-0.026672263	-0.24480838	-0.0185288	0.00746403	0.0	0.06024102	-0.06873024	0.0	-0.009894906	-0.012914912	0.0	-0.019061351	0.15461138	-0.04783459	-0.021242265	-0.015784808	-0.015234832	0.04204949	0.0	0.041945357	0.0	0.0	-0.050473154	-0.005973964	0.0	-0.08860845	0.010962712	0.0	-0.020411441	0.0	0.00079113804	0.0055429772	-0.13024569	-0.03310653	0.0	0.0	0.026097402	0.0	-0.0809666	-0.14782532	0.01664023	0.022031128	0.0	0.006835615	0.0	-0.00069926213	0.019794809	0.020725416	-0.0012901975	0.0056980206	-0.017059289	0.0	-0.051049057	0.0125005385	-0.009524087	0.0069967136	0.0	-0.0050240634	-0.008254398	0.001255767	-0.0069313054	0.0	0.0	0.0	0.0	-0.008485764	0.0	-0.0013090288	0.0	0.0	0.0	0.0	0.0	0.0	-0.008720183	0.0	0.0	0.0	-0.04210727	0.09810758	0.0071157226	0.0	0.0	-0.012377644	-0.027111694	-0.0071319807
0.0	-0.33815357	-0.7813673	-0.051326286	-0.528567	0.0	-0.007990881	0.0	0.0	-0.0028307363	0.00401561	0.004383613	0.0	0.0	0.0	0.0068352427	0.010485311	0.0	0.019321047	-0.040073406	0.082058236	0.0	-0.02828924	-0.0027739846	-0.040066596	-0.15979552	-0.07009981	0.0	0.0	0.0	0.012541225	0.0	0.0057653785	0.0	0.0	0.009890627	0.0	0.0	0.0011054771	0.0	-0.035262056	0.027134275	0.0	-0.01969146	-0.010980952	0.002059945	0.0	-0.009194392	0.0011454853	0.1736578	0.0	-0.09144778	-0.004635583	0.04443812	0.0023072409	-0.0021324223	0.00811472	0.0	-0.025515437	0.0	-0.013004955	0.037284154	0.0	0.0	0.049917854	0.006910382	-0.038455356	0.0	0.0	-0.006778757	0.004045991	0.0	0.023299154	0.28345266	0.0	0.036575176	0.003444662	-0.007459154	0.0	-0.0025789458	0.0059584626	0.0	-0.016510092	-0.06585935	-0.023040004	-0.01097613	-0.035720732	-0.015315893	0.062315486	-0.012159953	0.0	0.0042658015	0.047940373	0.008610828	0.004695922	0.007504233	-0.01809266	0.0	0.0032718005	0.0	0.009844313	0.043607965	-0.23607433	0.108840056	0.00746403	0.0	-0.0016711729	0.09839312	0.0	-0.077426106	-0.022003636	0.0	-0.029112507	-0.10756141	-0.04783459	-0.0031771935	-0.004366466	-0.05395946	0.017346112	0.0	-0.051373005	0.0	0.0	0.05319614	-0.020218892	0.0	-0.12674454	-0.0042560454	0.0	-0.016737524	0.0	0.00079113804	0.0055429772	0.1188753	0.043326408	0.0	0.0	0.029628366	0.0	0.006483934	0.11255167	-0.0039268755	-0.0038772712	0.0	-0.0021664372	0.0	-0.01207776	0.031368896	0.020725416	-0.0012901975	-0.012729575	-0.017059289	0.0	0.010547576	0.0030221683	0.0007686531	-0.06750555	0.0	-0.0050240634	-0.016998705	0.001255767	-0.0069313054	0.0	0.0	0.0	0.0	0.055872537	0.0	-0.0013090288	0.0	0.0	0.0	0.0	0.0	0.0	-0.000829716	0.0	0.0	0.0	0.0024852268	0.0588893	0.0071157226	0.0	0.0	-0.012377644	-0.027080616	-0.013578431
0.0	0.069115445	0.16939877	-0.058559924	-0.3381806	0.0	-0.007990881	0.0	0.0	0.002634741	0.00401561	0.020106688	0.0	0.0	0.0	0.017648559	-0.09119893	0.0	-0.017296566	0.011419581	0.068228066	0.0	0.0057960013	0.05138402	-0.040066596	0.10081642	-0.07009981	0.0	0.0	0.0	-0.012631666	0.0	0.08002378	0.0	0.0	0.0119424295	0.0	0.0	0.0022869813	0.0	-0.020542786	0.033836097	0.0	0.0063868817	-0.0013031584	-0.0022781582	0.0	0.01886869	-0.011906339	0.23999229	0.0	0.014142807	-0.004635583	0.029382225	0.0030777203	-0.0036603324	0.011663183	0.0	0.10979766	0.0	0.0056824256	0.10143891	0.0	0.0	0.025641443	0.017175363	-0.1445753	0.0	0.0	-0.003068057	0.0049129226	0.0	-0.04257592	-0.025870593	0.0	0.036575176	0.034288798	0.007818292	0.0	0.0018194909	0.0059584626	0.0	-0.0048842942	0.06353446	-0.0066567827	-0.01097613	0.14202015	0.0046567256	-0.006457976	-0.025273358	0.0	-0.0032060114	0.049323104	0.026502544	0.012700238	0.009596306	-0.005354582	0.0	0.0032718005	0.0	0.009844313	-0.013387617	0.035251476	-0.01932614	-0.041623533	0.0	-0.0028683646	-0.0101915505	0.0	0.044905405	-0.004955728	0.0	-0.017860126	0.14253108	-0.07272609	-0.0057264613	-0.015784808	0.027743526	0.04204949	0.0	0.041945357	0.0	0.0	-0.024222732	0.01898383	0.0	0.13669614	0.013732668	0.0	-0.020411441	0.0	-0.0015098862	0.004027049	0.02954365	0.093756855	0.0	0.0	0.046979427	0.0	0.02073849	0.15025352	-0.015065717	0.011835226	0.0	0.007788077	0.0	-0.001275117	0.0065989615	0.020725416	0.0017416597	0.0056980206	-0.017059289	0.0	0.018461239	-0.010946211	0.0007686531	-0.06750555	0.0	-0.0050240634	0.02559473	0.001255767	-0.015905343	0.0	0.0	0.0	0.0	0.0018982703	0.0	0.01135178	0.0	0.0	0.0	0.0	0.0	0.0	-0.000829716	0.0	0.0	0.0	0.013264811	0.056100655	0.0071157226	0.0	0.0	-0.0025361707	-0.017357139	-0.010790846
