HBA1C	FPG	PBG	FINS	HOMA.B	HOMA.IR	TG	TC	LDLC	HDLC	FFA	ALT	AST	TBIL	BUN	EGFR	SCR	UCR	UMA	UMACRR	CKMB	HSCRP	HB	PLT	HCT	RBC	WBC	BMI	WACC	WEIGHT	DBP	SBP	Age	Sex	Dose
2.016795969457543e-05	0.04495106861654737	-0.16716664081540647	0.05400517938722846	0.3530039269640717	4.80279445915e-05	7.760800151031216e-06	-8.672355544569937e-06	5.730590995992577e-07	-0.0121682395174863	6.027704448327829e-06	-1.0401690981617596e-05	-4.952137475027024e-06	5.964858625377032e-07	0.00045613104116048	2.1188725363076842e-05	4.513189803633764e-06	7.1476752578556216e-06	2.2246307446807964e-06	-2.642136454783076e-07	9.731775579641953e-06	-8.4361619251296e-07	0.00011924152464658763	9.937322174044777e-08	5.259496792869072e-06	0.024487257187359505	6.549055946565053e-06	1.397361348562469e-05	6.625911063739301e-06	5.631570079376308e-06	2.9605410543733403e-06	8.893078200723601e-07	0.02692441988576524	-4.050565850119871e-06	-1.990733516893252e-05
2.7448811569873427e-05	0.07863074161287432	0.1305685861461923	4.3549052001641396e-06	0.0755001384843313	-5.4330118446959406e-06	1.0218527307076207e-05	1.302104874240508e-05	-1.3020417129744716e-07	0.0009318960041529537	-1.1424435869550766e-06	-2.4310465512592853e-06	-5.958669482146339e-06	-8.27485692592092e-07	0.0016848986022826333	8.226211023312188e-06	1.4395077580262063e-06	1.1337691788322704e-05	2.3104906730744975e-06	-2.709623975978046e-07	2.28789774594507e-06	-1.5638861541035342e-06	0.0048205202741546	1.73426885838587e-06	1.0621356359278692e-05	-0.16803898929209252	1.5223177015429373e-06	2.6003457446969e-05	1.4633054343182568e-05	1.3529402343042523e-05	1.1153920356144576e-05	-1.593531271500219e-06	0.04252373615793514	-4.050565850119871e-06	1.8376001694399244e-05
3.108923750752241e-05	-0.2121979374419932	-0.18631914624472534	0.046747004053622504	0.06485999322514417	0.00010268774518046666	-1.0145497700153727e-05	-6.503015115872434e-06	-5.220222793684685e-07	-0.0059159021094311965	5.071684710290108e-06	1.9089693410708155e-05	1.4171970660239952e-05	1.071143047580968e-06	-0.0011091779538995423	-1.07190022424977e-05	-1.3780341171140549e-06	-3.943544969851374e-06	-3.511671071302367e-07	-2.125856917641555e-08	2.28789774594507e-06	-1.716943520941531e-06	0.0005466305018746142	-2.8150059566274788e-06	-5.898045523050644e-07	-0.026506181069360247	5.211666872201372e-06	1.943769524280381e-06	4.624125243878486e-06	-1.878852727987961e-07	2.9605410543733403e-06	1.3407331094491927e-06	0.023804556631331245	-4.050565850119871e-06	1.8376001694399244e-05
-1.2595873744265535e-05	0.06179090511471083	0.11141608071687349	0.013359397519035096	0.1428410578220816	7.529490556798993e-06	8.322566358127213e-06	2.6871453017935282e-05	-1.0946795142414996e-06	0.0009318960041529537	-2.5764731940116562e-06	1.749556452463649e-05	1.1152374638882008e-05	-5.110475692299152e-07	0.0011526935439622134	-3.76411474097e-05	-2.146454628515945e-06	-2.218244045541399e-06	1.967050959499693e-06	-2.5071614123931364e-07	1.892715408009104e-05	-8.4361619251296e-07	-0.002017703361493379	5.258677356479494e-07	-1.5213057915240371e-05	0.00159224409250575	-2.4437326569148814e-06	3.106865490437715e-05	1.0629482703460937e-05	1.643913001913007e-05	-3.5941623870436496e-06	2.1216988600711135e-07	-0.07603106751055606	-4.050565850119871e-06	1.8376001694399244e-05
-4.53597071831e-05	0.01909774411838385	-0.014374557002145684	0.0002946819185444014	0.0249994490492795	-1.1246656707886633e-06	6.637267736839217e-06	-1.0841695973267434e-05	1.1758561889392902e-06	0.004206929884562776	-4.010502801068238e-06	-3.2281109942951164e-06	-1.9325414536690807e-06	-8.27485692592092e-07	0.0005657026708146883	-7.727652779475084e-06	-3.534734352448691e-07	9.858862424628457e-07	2.267560708877647e-06	-2.7771114971730165e-07	1.2796901746458319e-05	-8.4361619251296e-07	-0.0028724813159493987	8.101974115862835e-07	-1.911259214535644e-05	-0.012977309695128498	4.1551295034540595e-07	2.2204559353912915e-05	5.625018153808894e-06	-1.4349114196934613e-06	-5.779063534182645e-06	1.2278767871049848e-06	-0.0042742126585745355	-4.050565850119871e-06	1.8376001694399244e-05
5.606255943979441e-06	-0.05783276954216111	-0.014374557002145684	0.01292390699901875	0.04455971608590548	1.9030901647142764e-05	-1.9296669213747525e-06	-2.0353419391402642e-05	7.036651356229314e-07	-0.010679587753663648	-1.0702640967332284e-05	3.945468993027363e-06	3.100118581927492e-06	7.547049242187914e-07	0.0002604674167779605	-4.162961336036667e-05	-7.269258037861874e-06	2.316832669787683e-05	9.796617829721306e-07	2.0819900288648253e-07	8.856025246265849e-06	8.373138303490427e-08	0.0007603249904885942	-2.104181766781643e-06	-4.489338782421132e-06	0.00471429133271302	-6.455899880005931e-06	1.310619842104355e-06	-6.385696765356004e-06	-2.681937566588126e-06	2.414315767588591e-06	1.2278767871049848e-06	-0.019873528930744438	8.607452431504727e-06	-1.990733516893252e-05
1.2887107819277471e-05	-0.01643634729552799	-0.10332495605101037	-0.0097216000418318	-0.07848867882987783	-1.0228388455653602e-05	1.1342059721268203e-05	2.2532772160540285e-05	-1.4864976223125206e-06	-0.024375183980831966	4.354669906761819e-06	-8.369176651876234e-07	-9.260094465497661e-07	7.547049242187914e-07	-0.0003030438214436009	-1.1716118730171901e-05	-1.3780341171140549e-06	-1.4788293636942665e-05	2.267560708877647e-06	-2.912086539562956e-07	1.1045401079706107e-05	-1.8249840151801171e-06	0.0009740194791026075	-4.449901593272902e-06	1.8420424819510827e-05	0.07027728337706707	6.917990863630899e-06	-6.9203260261838695e-06	-1.3812322157039632e-06	6.434654917976473e-07	2.2941462044959468e-07	-1.4806749491560111e-06	0.023804556631331245	-4.050565850119871e-06	1.8376001694399244e-05
-3.079800343251051e-05	-0.008016429046446288	-0.14482205114786786	-0.013350687708634769	-0.09322888006299994	-1.4499270749787774e-05	1.1271838945381206e-05	-1.3344781083303018e-05	7.33804990089933e-07	-0.022886532217009332	2.203625496176946e-06	-1.0401690981617596e-05	-1.9325414536690807e-06	5.964858625377032e-07	-0.00013085983198701174	-1.4707468193194516e-05	-4.963996503656206e-06	2.7358343228343917e-05	2.396350601468198e-06	-2.439673891198166e-07	-6.469605587815969e-06	-9.246465631918995e-07	0.008667021069206634	6.71003818730672e-06	4.57171644303e-05	0.09005024923171344	9.362184689192113e-06	-3.2879462995400545e-05	-1.1390161315008046e-05	-1.5152199035534778e-05	1.3338821503283573e-05	-3.624945073695967e-06	-0.019873528930744438	8.607452431504727e-06	1.8376001694399244e-05
-4.53597071831e-05	-0.09993236078756985	-0.23739249405624221	-0.007108656921733656	-0.08306874135685877	-3.6347456155868148e-06	6.988371616274217e-06	9.516729588355271e-06	-2.9737989740774948e-08	0.004206929884562776	6.98372418636555e-06	-3.2281109942951164e-06	-6.965201489265653e-06	2.8004773917552643e-07	0.00033873286653099497	2.2185841850751048e-05	5.281610315035654e-06	-6.161789015392777e-06	2.3104906730744975e-06	-2.912086539562956e-07	1.3015839329802344e-05	-1.140727551669072e-06	-0.0037272592704053857	-7.536158060745552e-07	-2.1062359260414477e-05	-0.03483164037657982	-6.5020167446391596e-06	-3.754577615303784e-06	1.6214465140872613e-06	6.46292084397275e-06	-8.630359531199035e-07	-1.0292496597791783e-06	0.005085377104727381	-4.050565850119871e-06	-1.990733516893252e-05
9.246681881628423e-06	0.05056434744926853	0.004777948427173091	-0.006092512375028836	-0.0343885604018462	-8.804761024275547e-06	7.901241702805214e-06	-1.851782364404321e-05	1.1758561889392902e-06	-0.0121682395174863	-2.337468259502226e-06	-1.1198755424653426e-05	-1.9325414536690807e-06	-9.857047542731802e-07	0.0006204884856417923	4.237745072615369e-06	-3.6832956513197227e-06	1.749948080371548e-05	2.927823558225216e-07	1.8120399440849452e-07	1.1045401079706107e-05	-8.4361619251296e-07	0.0016151029449446143	-3.7390774034270658e-06	8.18414746545614e-06	0.02969066925437168	1.0611490552106307e-06	7.642116663864523e-06	7.6268039736697094e-06	-1.8505868019916829e-06	-6.3252888209673946e-06	1.5664457541376089e-06	0.055003189175671034	8.607452431504727e-06	1.8376001694399244e-05
