HBA1C	FPG	PBG	FINS	HOMA.B	HOMA.IR	TG	TC	LDLC	HDLC	FFA	ALT	AST	TBIL	BUN	EGFR	SCR	UCR	UMA	UMACRR	CKMB	HSCRP	HB	PLT	HCT	RBC	WBC	BMI	WACC	WEIGHT	DBP	SBP	Age	Sex	Dose
0.006318424627865408	0.1636236419242018	-0.4787022458123054	0.34282073913196265	0.8938701092137913	0.3270882077340253	0.010347914439676168	-0.05241057881154896	0.014761202876625903	-0.20820970562269506	0.011095075171738224	-0.06380976658585429	0.033852374525283224	-0.011069177788597402	0.06122294214851819	0.1330182334806805	0.02737592646615697	0.060538024135278555	-0.03569178064290396	-0.040810703532650795	0.0520527093165119	-0.021423056890487333	0.0031454054169866314	-0.001048463341511314	0.017814740284651093	0.11844655066365695	0.09520966422814607	0.04242998523865784	-0.00956572713251324	0.01414766371535112	0.024808976612972017	0.019081677683122095	0.17446239102377148	0.03888667919091392	-0.16274426409390222
0.00859944434911646	0.33769134609888435	0.41629437344263664	2.764460439738788e-05	0.13689909454540702	-0.037000836117247034	0.013624941270916359	0.07869150403434991	-0.003353877792445159	0.015945592821116555	-0.0021028730896474517	-0.0149133937231307	0.04073293845318632	0.015355915075428224	0.2261509091580817	0.05164237299838184	0.008731708668547227	0.09602583138699354	-0.03706930980704537	-0.04185312252454482	0.012237363607593905	-0.039713820510967446	0.12715780536986468	-0.018297860233328366	0.035976199332951556	-0.8128161723612699	0.022131335935294014	0.0789578384119473	-0.021125518229205976	0.0339886447156221	0.09346850598466579	-0.03419204173676192	0.2755414124743923	0.03888667919091392	0.1502254745482174
0.009739954209741981	-1.0113333612549062	-0.551269539265409	0.2967463984696555	0.10787505275776164	0.699341827200743	-0.013527566759359507	-0.039300370526959075	-0.013446565593784753	-0.10122649500178496	0.009335348736886798	0.11710681300622301	-0.09687834010487564	-0.019877542076605942	-0.1488763788827729	-0.06729157693728544	-0.008358824312595032	-0.03340028917808469	0.0056340942813383555	-0.003283619824466155	0.012237363607593905	-0.04360060778031946	0.014419259958157366	0.029700461552597344	-0.001997760495313072	-0.12821222462402654	0.07576680624197442	0.005902132065368382	-0.006675779358340056	-0.0004720064953748672	0.024808976612972017	0.02876780848673737	0.1542465867336473	0.03888667919091392	0.1502254745482174
-0.003946164117764319	0.2506574940115431	0.3437270799895332	0.08480443142304256	0.3205907274382682	0.05127863772475732	0.01109694914395964	0.16239514154365456	-0.028197416995742613	0.015945592821116555	-0.004742462741924584	0.10732753843367829	-0.07623664832116635	0.00948367221675586	0.15471714000744272	-0.2363029794774442	-0.01301987876199747	-0.01878766266267265	-0.031559193150479725	-0.038725865548862766	0.10123637166282234	-0.021423056890487333	-0.053223867288867036	-0.00554830600894185	-0.051529012445223364	0.00770179441204413	-0.03552679464438745	0.09433798711649026	-0.01534562268085961	0.041298479820985085	-0.030118646884383003	0.004552481477699181	-0.4926591505503257	0.03888667919091392	0.1502254745482174
-0.014210752863394047	0.07658978983686028	-0.1158657785467883	0.0018706182308896684	-0.000855991006857432	-0.007659392499239792	0.008849845031109223	-0.06552078709613882	0.0302884148786868	0.07198441743206951	-0.007382052394201722	-0.019803031009403057	0.013210682741573927	0.015355915075428224	0.07592989462070862	-0.048512532210601124	-0.00214408504672512	0.008350072294521194	-0.036380545224974664	-0.04289554151643884	0.06844726343194873	-0.021423056890487333	-0.07577157637120849	-0.008548201120562206	-0.06473734629853273	-0.06277214138443712	0.006040694843289879	0.06742272688354015	-0.008120753245426647	-0.0036047929691018638	-0.048427854716834674	0.026346275785833553	-0.0276956518774701	0.03888667919091392	0.1502254745482174
0.001756385185363305	-0.21352305045427747	-0.1158657785467883	0.08203997098330414	0.052500236189227584	0.12960753503543748	-0.0025729342092137247	-0.12300400803626374	0.018125432143739097	-0.18273751261771645	-0.019700137438161687	0.024203704567048172	-0.021192136897941565	-0.014005299217933581	0.0349605270196068	-0.2613417057796899	-0.04409357509134703	0.19622669892124764	-0.015717607762853508	0.03215862589993045	0.04736855099781566	0.002126301270880813	0.02005618722874273	0.022200723773546455	-0.015206094348622438	0.0228033520827183	-0.0938553686029024	0.003979613477300487	0.009218933399612458	-0.00673757944282886	0.020231674654859096	0.026346275785833553	-0.1287746733280909	-0.0826341932806921	-0.16274426409390222
0.0040374049066143666	-0.0539609882941515	-0.23681126763529398	-0.06171197188309421	-0.1629432619675615	-0.06965913857902899	0.0151230106794833	0.1361747249744748	-0.0382901047970822	-0.4170816882635195	0.008015553910748234	-0.005134119150585982	0.006330118813670828	-0.014005299217933581	-0.040675228551657956	-0.07355125851284687	-0.008358824312595032	-0.1252510844178177	-0.036380545224974664	-0.04498037950022687	0.05907894679455624	-0.046344222323391485	0.025693114499328096	0.0469498584444144	0.06239286703957029	0.3399360631668831	0.10057321125881413	-0.02101312816758181	0.001994063964179497	0.0016165178204431304	0.001922466822407426	-0.03177050903585811	0.1542465867336473	0.03888667919091392	0.1502254745482174
-0.009648713420891944	-0.010444062250481	-0.39404040345035146	-0.08474914221424779	-0.20315138000796507	-0.09874543920905356	0.01502938134144787	-0.08064795050143488	0.01890179274384214	-0.3916094952585409	0.004056169432332531	-0.06380976658585429	0.013210682741573927	-0.011069177788597402	-0.017564303238215964	-0.09233030323953118	-0.030110411743139734	0.23171450617296266	-0.038446838971186774	-0.037683446556968744	-0.034604219579368434	-0.023480767797791343	0.2286224962404013	-0.07079602468668461	0.1548512040127362	0.43557926174782124	0.13610671033698993	-0.09983639027836436	0.01644380283504542	-0.03806544418009883	0.11177771381711746	-0.07777963035303068	-0.1287746733280909	-0.0826341932806921	0.1502254745482174
-0.014210752863394047	-0.4311076806726308	-0.7447823218070182	-0.045125209244663636	-0.1754366934889352	-0.024753972694078783	0.009317991721286395	0.057513475266935475	-0.0007660091254350047	0.07198441743206951	0.012854801606589647	-0.019803031009403057	0.04761350238108942	-0.005196934929925041	0.04546549307117142	0.13927791505624196	0.032036980915559406	-0.05218795184075738	-0.03706930980704537	-0.04498037950022687	0.06961830301162278	-0.02896799688393538	-0.09831928545354997	0.007951221993349758	-0.07134151322518742	-0.16848304507915857	-0.0945258119817359	-0.01140053522724247	-0.00234085769708028	0.016236188031169115	-0.00723213709381841	-0.02208437823224283	0.032951760992902375	0.03888667919091392	-0.16274426409390222
0.0028968950459888256	0.1926349259533155	-0.04329848509368513	-0.038674801551940634	-0.05775838872210966	-0.05996370503568747	0.010535173115747035	-0.11191075487237996	0.0302884148786868	-0.20820970562269506	-0.004302531133211728	-0.06869940387212665	0.013210682741573927	0.0182920365047644	0.08328337085680375	0.026603646696136102	-0.022341987660802337	0.1482137832277509	-0.004697374449722223	0.027988949932354384	0.05907894679455624	-0.021423056890487333	0.042603896311084195	0.03945012066536351	0.02772099067463317	0.14361581344811433	0.015426902146958929	0.02320479935797917	-0.011010701019599832	-0.004649055127010863	-0.05300515667494759	0.03361087388854501	0.3564046296348889	-0.0826341932806921	0.1502254745482174
