HBA1C	FPG	PBG	FINS	HOMA.B	HOMA.IR	TG	TC	LDLC	HDLC	FFA	ALT	AST	TBIL	BUN	EGFR	SCR	UCR	UMA	UMACRR	CKMB	HSCRP	HB	PLT	HCT	RBC	WBC	BMI	WACC	WEIGHT	DBP	SBP	Age	Sex	Dose
0.0021061415426218	0.13654631659495173	-0.514823574779525	0.2104789019103511	0.8575807258852643	0.2371832282696266	0.003449304813225367	-0.019591995532263564	0.0049204009588753	-0.12976961733895886	-0.02107552994275393	-0.024395168354594866	0.011284124841761068	-0.0036897259295324667	0.0301460619974571	0.06951742430219474	0.0091253088220523	0.022479657855463003	-0.0118972602143013	-0.0136035678442169	0.0514150778130874	-0.008908527722681867	0.0019009987117289	-0.0003494877805037667	0.0059382467615503335	0.0985075294389801	0.05429269697551126	0.014143328412885932	-0.003188575710837733	0.004715887905117034	0.0113595361825362	0.006360559227707334	0.13612519692270997	0.012962226396971302	-0.08905232865541196
0.0028664814497054666	0.2745000341073116	0.42903293454382485	1.697273622372215e-05	0.28193505959488996	-0.026830614957847398	0.0045416470903054335	0.02941626729618103	-0.0011179592641483666	0.009938314222435499	0.011169473636784201	-0.005701552757204166	0.013577646151062099	0.0051186383584760665	0.1113562839192274	0.026989117670263834	0.0029105695561824	0.0356573883224586	-0.012356436602348433	-0.013951040841514934	-0.004052859258040599	-0.016514527912805166	0.0768507687082095	-0.006099286744442767	0.011992066444317167	-0.6111749339557494	0.012620251582012734	0.0263192794706491	-0.0070418394097353	0.011329548238540701	0.042797366946012834	-0.011397347245587301	0.20462197439820828	0.012962226396971302	0.08220214952807257
0.0032466514032473	-0.6946301399468112	-0.5652867998597968	0.18219100820415116	0.2598634563900987	0.5071174940502045	-0.0045091889197865	-0.0146911692494191	-0.004482188531261567	-0.0630908318210206	-0.021662105421037765	0.044771209355750796	-0.032292780034958536	-0.006625847358868633	-0.073306450004798	-0.035167638176404364	-0.002786274770865	-0.012402569851289902	0.0018780314271127667	-0.0010945399414887	-0.004052859258040599	-0.018130802953206366	0.0087146141659544	0.009900153850865767	-0.0006659201651043334	-0.14209419488358796	0.04320553260476397	0.001967377355122767	-0.002225259786113333	-0.00015733549845826667	0.0113595361825362	0.0095892694955791	0.12242584142761033	0.012962226396971302	0.08220214952807257
-0.0013153880392547668	0.22217191535113168	0.37856970946355323	0.05206669715563154	0.42162507461468746	0.03718395389758773	0.003698983047986533	0.0607061581789572	-0.009399138998580867	0.009938314222435499	0.0102896104193585	0.0410324862362726	-0.025412216107055435	0.003161224072251933	0.07618242983846063	-0.12349565964272242	-0.0043399595873324665	-0.006976445541350567	-0.0105197310501599	-0.012908621849620898	0.07343483007742192	-0.008908527722681867	-0.03216707855939863	-0.0018494353363139333	-0.0171763374817411	-0.0489678716854381	-0.020258925517444834	0.031445995705496735	-0.005115207560286533	0.013766159940328334	-0.013790728428245067	0.0015174938258997	-0.3504806374155785	0.012962226396971302	0.08220214952807257
-0.004736917621131333	0.04859023440543827	-0.07539178204483356	0.0011484884844716666	0.08430114032402918	-0.005554096407630466	0.002949948343703067	-0.024492821815108035	0.0100961382928956	0.04486529711278416	0.009409747201932767	-0.0075709143169432	0.004403560913857967	0.0051186383584760665	0.037387737837615	-0.0253534135690357	-0.0007146950155750333	0.0031006424628224334	-0.012126848408324868	-0.014298513838812933	0.058754995234532224	-0.008908527722681867	-0.04579430946784963	-0.002849400373520733	-0.021579115432844232	-0.0972555948252196	0.0034446672751873	0.022474242294513367	-0.0027069177484755334	-0.0012015976563672667	-0.02217414996517217	0.008782091928611168	-0.035395461028286494	0.012962226396971302	0.08220214952807257
0.0005854617284544334	-0.21495571801516156	-0.07539178204483356	0.050369423533259565	0.12487638080201002	0.0939830077664276	-0.0008576447364045666	-0.0459810601321953	0.006041810714579667	-0.11389371602516403	0.005303718853946134	0.009253339720708366	-0.007064045632647166	-0.0046684330726445	0.017214497997175233	-0.13658129245254733	-0.014697858363782334	0.07286509787632843	-0.005239202587617834	0.010719541966643466	0.0493179585498174	0.0008841975221018	0.012121421893067167	0.0074002412578488	-0.005068698116207466	-0.03862050244119947	-0.05352041862968684	0.0013265378257667998	0.0030729777998708004	-0.002245859814276267	0.0092636807983044	0.008782091928611168	-0.1038922385037848	-0.027544731093564034	-0.08905232865541196
0.0013458016355381	-0.0299019437288315	-0.34661282451195286	-0.037888804830084166	-0.2194453728866881	-0.0505123051702627	0.005041003559827767	0.05090450561326831	-0.012763368265694066	-0.25995200811207636	-0.0221020370297506	-0.001962829637726	0.0021100396045569333	-0.0046684330726445	-0.020028406323636564	-0.0384390463788606	-0.002786274770865	-0.04650963694233734	-0.012126848408324868	-0.014993459833408933	0.0545607567079923	-0.019271702981724866	0.015528229620179898	0.015649952814804798	0.0207976223465234	0.3636079883544836	0.05735122507778643	-0.0070043760558606005	0.0006646879880598	0.0005388392734810333	0.0008802592613773334	-0.010590169678619366	0.12242584142761033	0.012962226396971302	0.08220214952807257
-0.0032162378069639664	-0.0037378843507415993	-0.45594981218587477	-0.0520327516831841	-0.2500220111609948	-0.07160381051569513	0.0050097937804826	-0.03014762137223627	0.0063005975812807	-0.2440761067982816	-0.023421831855889166	-0.024395168354594866	0.004403560913857967	-0.0036897259295324667	-0.0086486300033885	-0.04825327098622927	-0.0100368039143799	0.08604282834332404	-0.012815612990395566	-0.012561148852322901	-0.02502405189074013	-0.009764202744070733	0.13817330779623913	-0.02359867489556153	0.0516170680042454	0.4291413269013295	0.07761397375535913	-0.03327879675945477	0.0054812676116818	-0.012688481393366266	0.051180788482939936	-0.025926543451010198	-0.1038922385037848	-0.027544731093564034	0.08220214952807257
-0.004736917621131333	-0.3457760149056115	-0.6998554000738545	-0.027705163095852164	-0.2289461193789761	-0.01794998112819163	0.0031059972404287664	0.0214995479162015	-0.00025533637514499997	0.04486529711278416	-0.020488954464470133	-0.0075709143169432	0.01587116746036313	-0.0017323116433083333	0.022387123597288002	0.07278883250465097	0.010678993638519799	-0.019379015392640534	-0.012356436602348433	-0.014993459833408933	0.059279275050349696	-0.012046002801107734	-0.05942154037630067	0.002650407331116567	-0.0237805044083958	-0.16968717953489162	-0.05390273464247123	-0.0038001784090808	-0.0007802858990267333	0.005412062677056367	-0.0033114515070862	-0.0073614594107476	0.0057026054570124	0.012962226396971302	-0.08905232865541196
0.0009656316819962666	0.1539890228470117	0.011201789035437898	-0.0237448579769842	-0.13945655525729408	-0.04348180338845193	0.003511724371915667	-0.04183420712363461	0.0100961382928956	-0.12976961733895886	0.010436254288929433	-0.026264529914333933	0.004403560913857967	0.0060973455015881335	0.0410085757576939	0.01390348486043893	-0.007447329220267433	0.05503640371509916	-0.0015657914832407334	0.009329649977451433	0.0545607567079923	-0.008908527722681867	0.025748652801518168	0.013150040221787833	0.0092403302248777	0.1886453015127115	0.0087970914541688	0.007734933119326367	-0.0036702336731999335	-0.0015496850423369335	-0.024270005349403934	0.011203624629515	0.2594193963786069	-0.027544731093564034	0.08220214952807257
