HBA1C	FPG	PBG	FINS	HOMA.B	HOMA.IR	TG	TC	LDLC	HDLC	FFA	ALT	AST	TBIL	BUN	EGFR	SCR	UCR	UMA	UMACRR	CKMB	HSCRP	HB	PLT	HCT	RBC	WBC	BMI	WACC	WEIGHT	DBP	SBP	Age	Sex	Dose	MP0005	MP0006	MP0009	MP0012	MP0013	MP0015	MP0017	MP0018	MP0019	MP0021	MP0022	MP0023	MP0024	MP0025	MP0027	MP0030	MP0033	MP0034	MP0035	MP0038	MP0041	MP0042	MP0044	MP0045	MP0046	MP0047	MP0050	MP0051	MP0052	MP0053	MP0054	MP0058	MP0062	MP0065	MP0066	MP0073	MP0074	MP0076	MP0077	MP0078	MP0080	MP0082	MP0084	MP0085	MP0086	MP0096	MP0098	MP0099	MP0100	MP0101	MP0105	MP0106	MP0112	MP0113	MP0115	MP0116	MP0117	MP0118	MP0122	MP0124	MP0126	MP0127	MP0128	MP0132	MP0134	MP0135	MP0140	MP0141	MP0142	MP0150	MP0151	MP0154	MP0156	MP0159	MP0164	MP0174	MP0175	MP0193	MP0203	ML006	ML017	ML018	ML010	ML011	ML012	ML013	ML014	ML015	ML016	ML019	MS003	MS018	MS020	MS022	MS025	MS030	MS001	MS002	MS004	MS005	MS006	MS007	MS008	MS009	MS010	MS011	MS013	MS014	MS015	MS016	MS017	MS019	MS021	MS023	MS024	MS026	MS027	MS028	MS029	exRNA000003	exRNA000004	exRNA000005	exRNA000008	exRNA000009	exRNA000015	exRNA000016	exRNA000017	exRNA000027	exRNA000028	exRNA000029	exRNA000035	exRNA000036	exRNA000040	exRNA000042	exRNA000043	exRNA000044	exRNA000047	exRNA000050	exRNA000053	exRNA000056	exRNA000058	exRNA000059	exRNA000060	exRNA000061	exRNA000066	exRNA000067	exRNA000077	exRNA000084	exRNA000089	exRNA000091	exRNA000097	exRNA000098	exRNA000110	exRNA000130	exRNA000139	exRNA000145	exRNA000161	exRNA000164	exRNA000165	exRNA000172	exRNA000173	exRNA000183	exRNA000211	exRNA000226	exRNA000250	exRNA000251	exRNA000290	exRNA000311	exRNA000312	exRNA000317	exRNA000326	exRNA000344	exRNA000348	exRNA000394	exRNA000408	exRNA000561	exRNA000565	exRNA000673	exRNA000760	exRNA000822	exRNA000841
-0.0	-0.0	-0.8111687165305939	0.0	1.417488832068026	0.14347531360119045	-0.0	0.0	0.0	-0.29493767214004835	-0.0	-0.0	-0.0	-0.0	0.01084335332460132	-0.0	0.0	-0.0	-0.0	-0.0	0.0328597921528561	-0.0026125176855843224	-0.0	0.0	-0.0	0.20523334907988977	0.06040942157080492	0.0	0.0	0.0	-0.0	0.0	0.1259175288680774	-0.0	-0.10374580556919943	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0017585712845507564	0.0	-0.0	0.0	0.023282402327618586	0.0	0.0	0.0	0.0	0.0	0.0	-0.20329025379839905	-0.0	-0.0	-0.0	-0.10076212217718476	-0.0	0.007828043419402379	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.02842007850213511	0.0	0.0	0.0	-0.0	-0.0	-0.00602744360412255	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.13318673790373237	0.32418198116728086	-0.0	0.0	0.0	-0.0	-0.1211772809244791	2.0778531205616254e-06	0.0	-0.17779745569213656	0.014933568852773622	-0.0	-0.0	0.0	-0.01708487391612731	0.0654949708422627	-0.0	-0.04075129893741115	-0.0	-0.0	0.0	0.0	0.6468523325528743	0.002499040194177312	-0.16842927750733097	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.251793168615904	-0.0	-0.0	-0.0	0.017660809893368098	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0024377468057831114	-0.0	-0.0	-0.0	-0.0	0.0	0.15994172672597953	0.0	0.0	0.0	-0.0	0.13797923856706806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08842560061700523	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.10770952809956817	-0.010387979020588783	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.01077263359707084	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.24724558699194904	-0.0	-0.0	-0.05897759393509262	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.23661872407736548	-0.0	-0.0	-0.003579164539194009
-0.0	-0.0	0.7054175650071514	0.0	0.21709299330863596	-0.016230198582227993	-0.0	-0.0	-0.0	0.022587592703654232	0.0	-0.0	-0.0	0.0	0.04005417130611141	-0.0	0.0	-0.0	-0.0	-0.0	0.0077251929808176845	-0.004843055730907116	-0.0	0.0	-0.0	-1.408373517889069	0.014042074544414274	0.0	0.0	0.0	-0.0	-0.0	0.1988709059642984	-0.0	0.09576535898695332	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.01933043915245303	-0.0	0.0	-0.0	-0.003251034195647996	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.004907368969883779	0.0	0.0	-0.0	0.2562971581393697	-0.0	-0.09798280088551577	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08210145284192327	0.0	-0.0	0.0	-0.0	-0.0	-0.006770358228397611	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.08554489314683873	-0.05137611051217717	0.0	0.0	0.0	-0.0	0.06341313449181021	-0.015377628556738658	0.0	0.0980503448399928	0.017952413686710147	0.0	-0.0	0.0	0.023090745665894793	0.11655417719885429	0.0	0.10464226333301847	-0.0	0.0	-0.0	0.0	0.028694596368496417	0.009394634103350388	0.2856945951050322	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.4686884999103837	-0.0	0.0	0.0	0.016806921146586537	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.008959775953974514	-0.0	-0.0	-0.0	-0.0	-0.0	0.13173096028440773	-0.0	-0.0	-0.0	0.0	-0.16216254083452805	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.05187045237795925	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0702704814840553	0.0006473788893089173	-0.0	0.0	-0.0	0.0	0.0	0.0	0.004393738826647537	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.01987427370918696	0.0	-0.0	0.0284712463346018	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.3628737376428736	-0.0	-0.0	0.004320097463152291
-0.0	0.0	-0.9341351717904113	0.0	0.1710670051126003	0.30676216873476264	0.0	0.0	-0.0	-0.14339152301009936	-0.0	0.0	0.0	-0.0	-0.02636787977286376	0.0	-0.0	0.0	0.0	-0.0	0.0077251929808176845	-0.005317045065538209	-0.0	-0.0	0.0	-0.22215441568486172	0.048073154930756035	0.0	0.0	-0.0	-0.0	0.0	0.1113268534488332	-0.0	0.09576535898695332	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.025988512898608002	0.0	0.0	0.0	0.00271882533090709	0.0	0.0	0.0	0.0	0.0	0.0	-0.08361513887735135	0.0	0.0	-0.0	0.3676639606805217	-0.0	0.03089030032901012	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.042246609268846186	-0.0	0.0	0.0	0.0	0.0	-0.01004752465160959	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.24279169256919017	-0.022285143909887475	0.0	0.0	0.0	0.0	-0.10005591825114743	-0.015122463935852887	-0.0	0.25830841878164545	-0.011776317127488495	0.0	0.0	-0.0	0.0515485503544093	-0.004056841128293701	0.0	-0.14266414097820934	0.0	-0.0	0.0	0.0	-0.6410603895491749	-0.00323491986048456	-0.19482344731587406	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-1.0375677554821052	0.0	0.0	-0.0	-0.012257521291815503	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.001505085550614214	0.0	0.0	0.0	0.0	-0.0	0.4509269998722486	-0.0	-0.0	-0.0	-0.0	-0.004427634218788425	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.015099524215100319	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.013392891546692867	0.005118936025582672	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.003799068319859676	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.15674968727394073	0.0	0.0	0.0284712463346018	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.41798094481519776	0.0	-0.0	0.004320097463152291
0.0	-0.0	0.5824511097473342	0.0	0.5083890501809145	0.022493072066309343	-0.0	-0.0	-0.0	0.022587592703654232	0.0	0.0	0.0	0.0	0.027402352052973276	0.0	-0.0	0.0	-0.0	-0.0	0.06390841465949178	-0.0026125176855843224	0.0	0.0	0.0	0.013344964899797578	-0.022541336870903133	0.0	0.0	0.0	0.0	0.0	-0.355574759966981	-0.0	0.09576535898695332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0005115204767455485	0.0	0.0	0.0	-0.0033757799082582557	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.28843257199118844	0.0	-0.0	-0.0	0.019478788306699586	-0.0	0.07606478225685984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05782265975206981	-0.0	-0.0	0.0	0.0	0.0	0.00023874076871672058	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.027483954618858213	-0.05471827943578207	0.0	0.0	-0.0	0.0	0.2752623593808246	-0.010009356131578063	-0.0	0.1039032825254617	0.015359944498510875	0.0	0.0	0.0	0.01995902810789112	0.05898574763355785	-0.0	0.0022127549372111424	0.0	0.0	-0.0	0.0	-0.06866553935290044	0.007220433390429897	-0.09103337096371465	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.3471847921323515	-0.0	-0.0	0.0	-0.030342751848152272	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0001735560377310208	-0.0	-0.0	-0.0	-0.0	-0.0	1.0326997595485308	0.0	0.0	0.0	-0.0	0.18757947157727087	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12404442542578224	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.09377399058978561	-0.015643902570300842	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.025404446834434685	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.23739065218270872	-0.0	-0.0	-0.03988532351978173	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.24806841269419547	-0.0	-0.0	-0.009625862383664616
0.0	-0.0	-0.19633644023150784	0.0	-0.00135742059172142	-0.003359747355112976	-0.0	0.0	0.0	0.10196890891457996	0.0	-0.0	-0.0	0.0	0.013448139641423886	0.0	-0.0	-0.0	-0.0	-0.0	0.043209332988401336	-0.0026125176855843224	0.0	0.0	0.0	-0.10876582503298901	0.0038327504285117398	0.0	0.0	-0.0	0.0	0.0	-0.01998922532436455	-0.0	0.09576535898695332	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.008190670621959812	0.0	0.0	0.0	-0.0078742148754434	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.18897302162528862	0.0	-0.0	0.0	-0.10157745504745642	-0.0	0.07231953115448897	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.011718730136918369	0.0	-0.0	0.0	0.0	-0.0	-0.007667779046974924	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.07687603577837153	-0.02682561975759139	0.0	0.0	0.0	0.0	0.03482571033726135	-0.008577938835092353	-0.0	-0.11902445622790919	-0.016772672183986478	-0.0	0.0	-0.0	-0.057129112196266436	0.042595786696849124	-0.0	-0.011502252007132063	-0.0	0.0	0.0	-0.0	0.10407326552789403	-0.005698097275386717	-0.10039536930121148	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.06734747015282748	-0.0	-0.0	-0.0	-0.010927884977613711	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0028989273477135376	-0.0	-0.0	-0.0	-0.0	0.0	0.6319565057136676	0.0	0.0	0.0	-0.0	0.22538786057231408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.058901585093745	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.10563576008011119	-0.00975579381395014	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.011027021356939223	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.09066483317150804	-0.0	-0.0	-0.05866326167965592	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.30732059478756946	0.0	-0.0	-0.010006907892104865
-0.0	0.0	-0.19633644023150784	0.0	0.0832542644754269	0.05685158099434681	0.0	0.0	0.0	-0.25885525568053663	0.0	0.0	0.0	-0.0	0.006191949187418184	0.0	-0.0	-0.0	-0.0	0.0	0.029902780485557463	0.00025930004776877474	-0.0	-0.0	0.0	0.03951156274253689	-0.059550136791049806	0.0	-0.0	-0.0	-0.0	0.0	-0.09294260242058552	0.0	-0.10374580556919943	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.12592162277839059	0.0	0.0	0.0	0.016440763910329687	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.01883084300520289	-0.0	-0.0	0.0	-0.38952085559888705	0.0	0.10444084017490893	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.03687924668471305	-0.0	-0.0	-0.0	-0.0	-0.0	0.024016763031454218	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.2184435177554118	-0.20172636069296782	0.0	-0.0	-0.0	0.0	0.21657727486285497	0.02106803918794721	-0.0	-0.23776265123361598	0.005399077414911002	-0.0	-0.0	0.0	0.08104092580130919	0.028515412647921467	-0.0	0.04271473439165835	0.0	-0.0	-0.0	-0.0	0.5514009224103359	0.02149142224109887	-0.15780250104413646	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.23108662127562693	0.0	-0.0	-0.0	-0.025478143511654325	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0062013658332056186	0.0	0.0	0.0	0.0	0.0	-0.12711352964778277	-0.0	0.0	-0.0	0.0	-0.012443226890390022	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0914844332888449	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.00730636964240658	-6.558557141587923e-05	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.006471751520624577	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.13398813109851762	0.0	0.0	0.0284712463346018	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.2505513136477845	0.0	0.0	-0.01056410412134796
-0.0	0.0	-0.4012805323312031	-0.0	-0.2583935313631915	-0.030555570382842956	-0.0	-0.0	-0.0	-0.5908134871080439	-0.0	-0.0	-0.0	-0.0	-0.007204094727669239	0.0	-0.0	0.0	-0.0	-0.0	0.03729530965380405	-0.005651625772336628	-0.0	-0.0	-0.0	0.589010117440075	0.0638125296094391	-0.0	-0.0	0.0	-0.0	-0.0	0.1113268534488332	-0.0	0.09576535898695332	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.09956005788132848	-0.0	-0.0	-0.0	-0.02272394872355985	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.016722829444672332	-0.0	0.0	-0.0	-0.20755788731560537	-0.0	-0.08592506928335886	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.17681648616516157	-0.0	-0.0	-0.0	-0.0	-0.0	0.012078230736887277	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.04606779261325481	0.4238623050682736	-0.0	-0.0	-0.0	-0.0	-0.14602811434266344	0.016347441416003704	-0.0	-0.2457605002898895	0.017152749262682045	-0.0	-0.0	0.0	0.050369000742727967	-0.003422838197009981	-0.0	-0.10605935837054234	-0.0	0.0	-0.0	-0.0	0.2125376176695768	0.00041701532628594674	-0.5544514287850687	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.11119280280064088	-0.0	-0.0	-0.0	-0.00573791013780624	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.005819152002233857	-0.0	-0.0	-0.0	0.0	0.0	-0.06568798908892627	0.0	0.0	0.0	0.0	-0.11313113493040294	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0025959141873410137	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.013193446802056844	-0.0028662026002606693	0.0	0.0	-0.0	-0.0	0.0	0.0	0.008494665287087665	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.056665789112025584	-0.0	-0.0	0.0284712463346018	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.1146736202218868	0.0	0.0	0.004320097463152291
0.0	0.0	-0.6677078520608072	-0.0	-0.322155097717474	-0.043314104642765666	-0.0	0.0	0.0	-0.5547310706485322	-0.0	-0.0	-0.0	-0.0	-0.0031108590869480856	0.0	-0.0	-0.0	-0.0	-0.0	-0.021844923692168682	-0.002863453215683136	-0.0	0.0	-0.0	0.7547319037774272	0.08635812036539053	-0.0	-0.0	-0.0	-0.0	-0.0	-0.09294260242058552	0.0	0.09576535898695332	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.015257494868710312	-0.0	0.0	0.0	-0.055699632322062084	0.0	0.0	-0.0	0.0	-0.0	0.0	0.06885838545155848	-0.0	0.0	0.0	-0.06601705758553661	0.0	0.09590901693941314	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.05589548949662074	-0.0	-0.0	-0.0	-0.0	0.0	-0.004217340875282847	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.08491469991914878	-0.1141567591966471	0.0	-0.0	-0.0	-0.0	0.09612531898271601	0.00044668017167017886	0.0	-0.1537132798360021	-0.0038399280932442	-0.0	-0.0	0.0	0.11883457070599435	0.19495589365031	0.0	-0.03787264727981404	0.0	0.0	0.0	-0.0	0.6216169628802445	-0.010663077023135036	0.17716602667027037	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.012990313743918788	-0.0	-0.0	-0.0	0.010808177533334337	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.004736325763649508	-0.0	-0.0	-0.0	0.0	-0.0	0.6808738692731898	0.0	0.0	0.0	0.0	-0.13646160386936004	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.16022073679674798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0723615614449681	0.005619807560024013	0.0	0.0	0.0	-0.0	0.0	-0.0	0.027157018133730913	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.23584237303039635	-0.0	0.0	0.0284712463346018	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.39654219202170954	0.0	0.0	0.004320097463152291
0.0	0.0	-1.262045719149924	-0.0	-0.2782054698911843	-0.010858184156997373	-0.0	-0.0	-0.0	0.10196890891457996	-0.0	-0.0	-0.0	-0.0	0.008052510842291447	-0.0	0.0	0.0	-0.0	-0.0	0.04394858590522599	-0.0035326146292799744	0.0	-0.0	0.0	-0.29193200993216817	-0.059975525295879066	-0.0	0.0	0.0	0.0	-0.0	0.02378280093336804	-0.0	-0.10374580556919943	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.14361062957491316	-0.0	-0.0	-0.0	-0.025695946971589775	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.09017620781833878	0.0	-0.0	-0.0	-0.40407571420727095	-0.0	-0.1006791867152606	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.3495404944420097	-0.0	-0.0	-0.0	-0.0	-0.0	0.01066622943716732	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.14986097074096094	0.5917981096957953	-0.0	-0.0	-0.0	-0.0	-0.5063424273370241	0.014211711718649772	-0.0	-0.27155601815975833	0.017883873927584937	-0.0	-0.0	0.0	-0.026646185528393148	-0.016001087839925772	0.0	0.007600056499504634	-0.0	-0.0	-0.0	0.0	0.5468710105149241	0.010486281602413232	-0.2757545909306084	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.3797127353689531	-0.0	0.0	0.0	0.010628470312049842	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.002639284865065496	-0.0	-0.0	-0.0	-0.0	-0.0	-0.07383331370670858	-0.0	-0.0	-0.0	0.0	-0.11403511640270958	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.003851277970391605	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.01051732194167988	-0.0006152832718125723	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.026146892015646378	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.015033361639798043	0.0	0.0	0.0284712463346018	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.12086158191682687	0.0	-0.0	0.004320097463152291
-0.0	-0.0	-0.07336998497169107	-0.0	-0.0915925816602651	-0.02630272562953539	-0.0	0.0	0.0	-0.29493767214004835	0.0	-0.0	-0.0	0.0	0.01475053279983515	-0.0	-0.0	-0.0	-0.0	0.0	0.03729530965380405	-0.0026125176855843224	-0.0	-0.0	-0.0	0.24884434548445608	0.009788189496121534	0.0	0.0	-0.0	0.0	0.0	0.2572336076412752	0.0	0.09576535898695332	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.002451017053299357	-0.0	0.0	0.0	0.01099274617534785	0.0	0.0	0.0	-0.0	0.0	0.0	0.032770258909940696	-0.0	0.0	0.0	-0.08731961009005663	0.0	0.17036648721968747	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.030944685973529184	-0.0	0.0	0.0	-0.0	0.0	0.00220687879994743	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.08371254388107117	-0.20753974886418913	0.0	-0.0	0.0	0.0	0.1665767757335424	-0.012472813010265659	0.0	-0.03937954781614749	0.009865112845242932	0.0	-0.0	-0.0	0.032561508501834445	-0.25051688221209095	-0.0	-0.0263141228546869	0.0	0.0	-0.0	0.0	0.0009481433565619515	-0.0022944936347050362	0.4374468446209099	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.23962181660464277	-0.0	-0.0	-0.0	0.029121580093492232	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.004054718777994055	-0.0	-0.0	-0.0	0.0	0.0	-0.37037734455632165	0.0	0.0	0.0	-0.0	-0.0043699836177734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.018108291315359456	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.08521546751507623	0.005690328880795237	0.0	-0.0	0.0	0.0	0.0	0.0	0.023496820131455234	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.5021440193794612	-0.0	0.0	0.0284712463346018	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.5064169717522072	0.0	-0.0	0.004320097463152291
